timestamp,temperature_c,humidity_pct,pressure_hpa,wind_speed_ms,wind_direction_deg,cloud_cover_pct,solar_radiation_wm2,precipitation_mm,dew_point_c,visibility_km,soil_moisture_pct,uv_index,feels_like_c,target_temperature_6h_c
2025-11-28 03,20.9157,100.0,1005.2076,2.6273,94.8729,92.6378,,1.673,20.9157,14.9047,67.3779,0.0,21.6445,25.2613
2025-11-28 04,22.8071,98.3614,1005.3755,2.4225,105.781,99.4074,42.451,0.0,22.5348,16.5133,67.0525,0.0314,23.7605,26.6203
2025-11-28 05,23.1041,95.018,1006.3667,1.8685,120.6158,89.344,48.9841,0.644,22.2618,,67.1434,0.5334,23.8453,27.4734
2025-11-28 06,22.9074,100.0,1006.4063,2.9536,126.5496,98.8974,0.0,0.248,22.9074,17.7134,66.9973,0.1472,23.9258,27.6896
2025-11-28 07,23.5475,100.0,1004.2516,3.5937,128.9868,100.0,26.6206,1.62,23.5475,13.7668,68.0334,0.4336,24.2849,28.3789
2025-11-28 08,24.1307,100.0,1005.9951,4.0436,126.5382,100.0,93.7219,0.245,24.1307,16.2013,67.8075,1.0929,24.9826,28.9565
2025-11-28 09,25.2613,92.0339,1008.3843,2.3927,118.6767,67.7386,363.5983,0.0,23.8735,15.366,67.4543,3.5627,25.8937,28.4234
2025-11-28 10,26.6203,83.6045,1007.6651,1.9582,128.8526,73.3694,397.7846,0.0,23.6143,19.534,66.8188,3.622,26.7745,27.9279
2025-11-28 11,27.4734,82.7734,1007.3464,3.4148,,61.2511,539.1596,0.0,24.2816,17.6809,66.0457,4.5473,27.3405,27.374
2025-11-28 12,27.6896,86.8638,1006.1426,2.6271,146.8575,60.8212,594.4073,0.0,25.3012,17.2614,65.3483,5.2796,28.2187,26.0884
2025-11-28 13,28.3789,87.8377,1004.4286,2.4754,133.6271,100.0,209.0064,0.209,26.1669,16.9349,65.1655,1.7206,28.8449,26.8832
2025-11-28 14,28.9565,82.4401,1005.4547,0.9047,153.2942,73.256,416.6241,,25.6619,19.1042,64.3837,3.678,29.43,26.3233
2025-11-28 15,28.4234,88.8847,1004.9176,3.2723,159.0711,96.7335,116.2614,0.0,26.4113,16.0771,63.8973,1.3364,28.8692,25.9952
2025-11-28 16,27.9279,92.5943,1004.3832,4.0187,151.2684,100.0,94.8452,0.963,26.6154,13.3936,64.1313,0.6047,28.437,24.4161
2025-11-28 17,27.374,94.0183,1003.0234,,159.5276,100.0,17.3436,6.005,26.3252,13.6646,68.3085,0.4243,27.8752,23.9973
2025-11-28 18,26.0884,100.0,1003.1111,3.8821,156.693,100.0,0.0,7.015,26.0884,12.8387,,0.0,26.9207,23.2642
2025-11-28 19,26.8832,89.8834,1005.566,1.7694,155.2893,100.0,1.539,0.0,25.0812,19.4442,72.857,0.0,27.3205,22.7689
2025-11-28 20,26.3233,86.826,1008.239,1.3274,148.2584,71.8709,42.5684,0.0,23.9516,16.6031,72.3732,0.1046,27.0446,22.6263
2025-11-28 21,25.9952,91.8453,1008.2622,1.9147,135.4811,66.7638,2.0354,0.0,24.5655,17.4585,72.2114,0.0,26.8486,22.7807
2025-11-28 22,24.4161,88.0081,1008.6507,4.5617,120.7593,32.395,29.3154,0.0,22.2998,18.0777,71.7838,0.3226,24.6513,23.6036
2025-11-28 23,23.9973,95.1325,1008.1648,1.4545,114.8774,39.2527,0.0,0.0,23.1691,16.6578,71.5851,0.0,25.1449,23.3246
2025-11-29 00,23.2642,94.3422,1008.8649,0.4696,129.3596,29.0334,16.4619,0.0,22.3035,16.3928,71.0317,0.4516,24.2115,23.864
2025-11-29 01,22.7689,91.3176,1008.6273,0.9356,134.9295,39.2025,33.701,0.0,21.2792,17.6131,70.6884,0.3487,23.354,23.8309
2025-11-29 02,22.6263,89.4128,1008.3982,2.3455,133.5041,23.542,0.0,0.0,20.7952,16.0447,70.2693,0.0718,23.2282,24.7403
2025-11-29 03,22.7807,88.9162,1009.1932,3.6078,146.0575,24.0657,10.8937,0.0,20.8569,17.4754,69.8083,0.3774,23.5259,25.4171
2025-11-29 04,23.6036,,1010.119,0.9644,142.3092,19.8841,21.4023,0.0,22.1997,18.343,69.5936,0.0,24.6188,26.2089
2025-11-29 05,23.3246,84.6485,1009.8776,1.9965,151.7784,20.5973,0.0,0.0,20.5925,17.812,69.2788,0.2729,23.9085,26.877
2025-11-29 06,23.864,88.5767,1009.9861,0.4261,147.7721,28.2448,0.0,0.0,21.8619,17.3054,68.8729,0.0,24.6252,27.5668
2025-11-29 07,23.8309,93.3399,1009.7682,1.9095,152.9411,37.725,194.0497,0.0,22.6899,17.1107,68.3573,1.7639,24.5486,28.0115
2025-11-29 08,24.7403,89.0026,1009.198,-2.5,145.1152,17.2886,428.4912,0.0,22.8041,,67.9178,4.2333,25.387,27.7177
2025-11-29 09,25.4171,85.6576,1008.8687,1.2401,137.711,27.0823,613.1763,0.0,22.8375,18.9536,67.2505,5.5838,25.8031,27.7702
2025-11-29 10,26.2089,93.7827,,3.2306,127.0224,100.0,163.1916,0.0,25.1269,15.8202,66.8191,1.4986,26.7423,28.3907
2025-11-29 11,26.877,87.9772,1006.6902,3.0813,127.8659,90.3504,286.1352,0.0,24.7159,17.6007,66.4435,2.4227,27.1401,28.523
2025-11-29 12,27.5668,89.364,1006.8861,2.4199,140.4316,93.7156,236.125,1.087,25.6579,16.076,66.6849,1.4092,28.2816,28.2237
2025-11-29 13,28.0115,84.1728,1008.0229,2.114,136.9628,54.6518,603.5444,0.0,25.0883,18.9712,66.0595,5.6087,28.6988,27.1058
2025-11-29 14,27.7177,89.3692,1008.0533,,144.2305,87.2831,277.6869,0.287,25.8078,16.9004,65.7656,2.3484,27.9777,26.178
2025-11-29 15,27.7702,87.5645,1009.67,1.2928,120.9204,74.4311,353.0117,0.0,25.5156,17.5866,65.2423,3.2342,28.3998,25.5184
2025-11-29 16,28.3907,80.9178,1009.463,3.3175,135.3864,56.5291,296.3086,0.0,24.7972,19.0216,64.7644,2.4082,28.7424,25.1769
2025-11-29 17,28.523,83.8693,1009.2696,2.0697,133.2346,65.7179,171.6411,0.0,25.5279,17.6642,64.4481,1.6653,28.963,23.9129
2025-11-29 18,28.2237,86.0129,1010.3884,1.5479,131.4245,54.0821,0.0,0.0,25.6599,18.4504,64.0007,0.0,29.0018,22.995
2025-11-29 19,27.1058,85.7627,1010.1639,2.3404,116.4865,47.6488,24.812,0.0,24.5142,19.1984,63.5681,0.0406,27.4904,22.2733
2025-11-29 20,26.178,86.8907,1009.0824,3.3187,121.8275,64.4897,,0.0,23.8212,17.7691,63.0595,0.0,26.559,22.2748
2025-11-29 21,25.5184,90.7223,1010.8057,3.1757,131.0589,73.2885,36.7422,0.0,23.889,17.3776,62.6198,0.2929,26.0261,21.8525
2025-11-29 22,25.1769,91.4799,1011.6936,1.7077,124.4324,57.7908,31.6726,0.0,23.6896,16.0615,62.3727,0.1395,25.9556,22.0834
2025-11-29 23,23.9129,93.7399,1012.0032,1.2471,124.0548,46.5519,35.2171,0.0,22.8417,17.2587,62.0426,0.0232,24.8766,22.4405
2025-11-30 00,22.995,94.3703,1011.5198,2.9359,109.7888,44.3629,11.062,0.0,22.041,16.8005,61.5929,0.0,23.4551,22.8721
2025-11-30 01,22.2733,90.6139,1011.8197,2.6491,96.9903,48.898,5.9004,0.0,20.6634,16.5324,61.4523,0.0,22.7981,23.767
2025-11-30 02,22.2748,89.6971,1012.7218,3.92,92.5615,1.4127,21.1116,0.0,20.5,19.7778,61.3484,0.0245,22.6489,24.4786
2025-11-30 03,21.8525,91.5317,1012.1767,1.4172,91.1275,15.1963,0.0,0.0,20.411,17.3396,60.906,0.0,22.72,25.8149
2025-11-30 04,22.0834,96.1351,1011.278,0.6169,85.8209,59.1578,8.1282,0.0,21.4382,16.7454,60.8508,0.0,23.0194,26.1878
2025-11-30 05,22.4405,97.7399,1010.8208,1.056,98.6371,60.2285,0.0,0.0,22.0649,17.3065,60.3766,0.1765,23.4425,28.1172
2025-11-30 06,22.8721,97.3316,1011.3505,1.7405,102.7109,56.4838,29.6296,0.089,22.4264,16.542,60.0422,0.0,23.7526,29.4604
2025-11-30 07,23.767,90.521,1012.253,0.7434,97.8135,41.9502,201.8393,0.0,22.1222,17.5792,59.6759,1.6263,24.598,29.9112
2025-11-30 08,24.4786,93.0433,1012.807,2.1007,89.8473,47.7753,369.613,0.0,23.2793,17.4001,59.0758,3.5042,25.205,30.5906
2025-11-30 09,25.8149,88.3314,1013.6087,2.4079,97.5432,44.4513,533.0141,0.0,23.7374,18.608,58.5258,5.064,25.9685,31.0609
2025-11-30 10,26.1878,92.7607,1012.2996,1.6481,80.3446,79.7891,381.5322,1.364,24.9222,16.6988,59.0178,3.7341,26.9426,30.3823
2025-11-30 11,28.1172,78.7322,1013.9043,1.4819,82.3954,31.533,802.4401,0.0,24.074,17.3094,58.3259,7.5364,28.7337,30.0956
2025-11-30 12,29.4604,76.1489,1013.2284,1.2845,67.1021,4.8091,967.6159,0.0,24.8175,17.2821,57.2769,8.5315,29.6789,29.3513
2025-11-30 13,29.9112,73.463,1012.9369,,49.8496,5.8961,939.3716,0.0,24.6509,19.6452,56.2761,8.0753,29.8045,28.2558
2025-11-30 14,30.5906,71.6178,1012.9347,1.049,32.1325,0.0,850.7706,0.0,24.8774,16.9987,55.3576,7.3822,30.6811,27.335
2025-11-30 15,31.0609,70.4304,1013.2979,0.3558,35.1799,11.9779,663.7887,0.0,25.0474,18.7867,54.5253,5.9833,31.0639,26.4249
2025-11-30 16,30.3823,74.6663,1012.5909,1.1975,29.6656,48.4735,377.1926,0.0,25.377,18.4978,53.8582,3.5507,30.8109,25.6649
2025-11-30 17,30.0956,79.558,1012.2632,1.8773,40.3774,55.6753,149.6596,0.0,26.1701,17.262,53.5384,1.2387,30.833,24.1162
2025-11-30 18,29.3513,81.1942,1012.5746,0.8961,43.1792,50.7168,37.3241,0.116,25.79,19.2428,53.4527,0.4857,30.2523,23.7551
2025-11-30 19,28.2558,,1012.8531,2.1134,34.3612,40.0565,22.84,0.0,25.2901,19.201,53.1023,0.2502,28.6702,23.5764
2025-11-30 20,27.335,87.3042,1013.6357,2.6423,27.8862,44.1933,0.0,0.0,25.0377,18.7237,52.9501,0.2262,27.6784,22.9598
2025-11-30 21,26.4249,83.0761,1012.8762,3.2523,37.5511,42.7554,0.0,0.0,23.3182,16.9369,52.6648,0.0,26.6275,23.5393
2025-11-30 22,25.6649,87.1757,1014.2215,4.2863,11.3705,42.5095,0.0,0.0,,18.1847,52.1598,0.0,25.8008,23.9377
2025-11-30 23,24.1162,96.3296,1013.3109,1.4043,351.2129,68.5084,25.1209,4.003,23.4946,15.4981,55.1168,0.1708,25.1013,24.5679
2025-12-01 00,23.7551,100.0,1012.176,2.1669,344.8154,75.8173,0.0,0.722,23.7551,16.2329,55.5965,0.3409,24.6007,24.561
2025-12-01 01,23.5764,96.4112,1012.3839,2.9841,345.8116,71.7976,6.3308,0.0,22.9713,18.1251,55.2307,0.0,24.3561,25.4359
2025-12-01 02,22.9598,100.0,1011.7463,1.4838,345.6394,83.2393,0.0,0.408,,14.5394,55.3523,0.0,24.0532,25.1632
2025-12-01 03,23.5393,96.6159,1011.2632,1.8358,343.8662,76.149,0.0,0.0,22.9693,16.3939,55.2495,0.199,24.1232,25.9852
2025-12-01 04,23.9377,94.1256,1011.2304,1.6231,350.8663,54.2838,7.0704,0.0,22.9341,17.3343,55.1005,0.5108,24.6901,27.6992
2025-12-01 05,24.5679,98.2005,1009.6106,2.9424,352.0565,79.1217,0.0,0.542,24.2647,15.9382,55.2504,0.0752,25.1803,28.2828
2025-12-01 06,24.561,95.1538,1009.6833,1.3549,1.7624,74.8832,15.6879,0.0,23.7331,16.2777,54.984,0.0,25.3368,28.9338
2025-12-01 07,25.4359,93.9827,1009.8653,4.5878,355.7611,77.8213,117.4167,0.0,24.3956,17.42,54.5487,0.9088,26.1226,28.7019
2025-12-01 08,25.1632,100.0,1007.7854,4.6405,4.4913,80.6586,174.6374,8.585,25.1632,12.3059,60.3789,1.5401,25.7339,30.2783
2025-12-01 09,25.9852,94.8804,1007.7532,3.7265,24.1521,100.0,133.868,3.852,25.1002,12.7405,62.7592,1.5774,26.4052,30.6446
2025-12-01 10,27.6992,86.2537,1008.9267,2.6178,25.3308,74.0823,389.5118,0.969,25.1922,16.8052,63.0385,3.2998,28.3357,30.1079
2025-12-01 11,28.2828,92.1291,1010.4386,3.3964,33.497,82.0974,371.7188,2.683,26.8812,14.7061,64.3887,3.5778,29.0663,29.7932
2025-12-01 12,28.9338,83.7244,1011.3638,1.0422,56.8307,53.2683,610.3305,0.0,25.9005,17.9944,63.5158,5.1995,29.3438,28.9053
2025-12-01 13,28.7019,88.7532,1009.2774,2.328,55.4195,82.7446,341.5906,0.986,26.6606,,63.6791,3.0259,29.3117,27.5043
2025-12-01 14,30.2783,80.2041,1009.7912,2.3977,59.1937,44.6654,631.812,0.0,26.4846,18.2869,62.9077,5.6185,30.3077,26.5473
2025-12-01 15,30.6446,78.9522,1009.7863,1.1136,64.7962,56.9529,441.5198,0.089,26.5736,18.78,62.3486,4.0456,31.0435,25.5069
2025-12-01 16,30.1079,78.9392,1010.235,2.094,69.5669,47.8159,356.6462,0.0,26.05,17.5539,61.8113,2.916,30.3725,25.8513
2025-12-01 17,29.7932,77.2239,1009.1185,1.787,76.1581,51.3454,190.6721,0.0,25.3746,19.2635,61.5042,1.727,30.0019,23.5384
2025-12-01 18,28.9053,80.7045,1008.8717,1.5261,85.9844,64.5113,28.0099,0.0,25.2539,18.6042,60.9672,0.1,28.9534,22.6184
2025-12-01 19,27.5043,90.2263,1009.3447,2.2928,81.6206,79.3891,0.0,0.0,25.7583,16.7806,60.4921,0.0,27.9746,21.2199
2025-12-01 20,26.5473,85.4403,1010.4166,1.6844,75.3151,53.0035,0.0,0.0,23.9038,17.5053,60.3003,0.0,27.0,21.8062
2025-12-01 21,25.5069,99.4144,1008.8708,2.2869,58.1206,85.6125,0.0,3.905,25.408,15.7252,62.9445,0.0895,26.6293,20.984
2025-12-01 22,25.8513,85.5376,1010.0447,3.521,68.8493,38.5514,21.1071,0.0,23.2402,18.9951,62.5427,0.2991,26.1715,21.4876
2025-12-01 23,23.5384,96.9539,1006.1724,4.8663,75.097,87.7385,0.0,1.152,23.0262,13.0729,63.2187,0.0,24.3098,22.5944
2025-12-02 00,22.6184,100.0,1005.8964,3.9721,66.8301,94.2071,41.76,1.036,22.6184,13.6958,63.6381,0.335,23.2136,22.2513
2025-12-02 01,21.2199,100.0,1005.9506,6.3862,61.3412,100.0,10.5943,1.104,21.2199,13.8614,64.191,0.0,22.0124,24.3801
2025-12-02 02,21.8062,100.0,1008.4615,3.1537,60.9744,85.6733,0.0,0.0,21.8062,14.9782,63.8174,0.2235,22.741,25.7857
2025-12-02 03,20.984,100.0,1008.109,1.8481,46.7825,89.4387,0.0,1.67,20.984,14.7512,64.7475,0.0,21.9661,26.2378
2025-12-02 04,21.4876,100.0,1008.6019,3.3379,65.9748,67.1719,8.7755,0.069,21.4876,15.2004,,0.0,22.3927,27.0746
2025-12-02 05,22.5944,100.0,1007.7553,2.2341,74.5287,97.0326,0.0,0.0,22.5944,17.517,64.1294,0.0,23.7366,27.7845
2025-12-02 06,22.2513,100.0,,1.8057,82.0785,96.8653,0.0,2.609,22.2513,16.0564,66.1528,0.1313,23.4228,27.8051
2025-12-02 07,24.3801,92.6478,1009.6383,1.6358,76.4017,37.0939,208.5745,0.0,23.1112,16.8455,65.6319,1.807,25.2067,28.5197
2025-12-02 08,25.7857,84.9282,1008.5896,2.0957,86.2466,27.8578,432.9977,0.0,23.0576,19.3803,64.7583,4.5495,26.3644,29.1043
2025-12-02 09,26.2378,85.3013,1008.7517,2.9987,98.1077,28.7374,572.5745,0.0,23.5733,18.2229,64.1011,5.1153,26.7237,29.1138
2025-12-02 10,27.0746,83.0881,1008.7919,1.398,,26.7696,738.3274,0.0,23.9554,18.6147,63.4169,6.4797,27.5757,30.2436
2025-12-02 11,27.7845,82.6734,1008.9819,0.6301,96.9534,21.8434,861.0698,0.0,24.5653,17.8808,62.5982,7.733,27.9228,27.4669
2025-12-02 12,27.8051,81.0327,1008.5437,1.5917,100.1228,31.7543,875.3125,0.0,24.2507,16.9883,61.8947,8.1407,28.1567,26.4296
2025-12-02 13,28.5197,79.5204,1008.5462,3.4125,88.6617,29.8626,825.2805,0.0,,17.9611,60.9683,7.8821,28.5459,25.5564
2025-12-02 14,29.1043,77.9727,1008.536,0.8767,100.2662,18.3374,795.7032,0.0,24.8693,19.2194,60.1657,7.1503,29.7358,25.2169
2025-12-02 15,29.1138,78.0767,1008.5522,2.9818,92.9903,32.257,598.8165,0.0,24.9009,18.1723,59.4088,5.4649,29.0584,24.5199
2025-12-02 16,30.2436,77.4454,1008.463,2.5101,104.4071,29.1174,442.1775,0.0,25.8587,20.0,58.8212,4.0699,30.6536,23.9542
2025-12-02 17,27.4669,,1004.2704,3.956,98.6303,100.0,70.7317,2.409,25.6869,13.7014,60.3727,0.7684,27.7866,23.9244
2025-12-02 18,26.4296,97.7666,1005.5931,1.8598,103.6577,100.0,22.0572,2.794,26.0472,16.8817,62.0536,0.092,27.3551,23.4461
2025-12-02 19,25.5564,100.0,1005.0442,4.3303,120.8069,100.0,0.0,3.82,25.5564,15.2711,64.4755,0.0,25.9362,23.2291
2025-12-02 20,25.2169,96.2709,1005.6891,1.9272,143.1995,91.2266,0.0,3.433,24.5799,16.4387,66.7886,0.0,25.816,22.5122
2025-12-02 21,24.5199,100.0,1005.7366,1.7538,145.124,91.1614,0.0,3.764,24.5199,13.6421,69.2908,0.0,25.4649,22.2634
2025-12-02 22,23.9542,100.0,1006.1752,1.5683,157.4339,99.5277,0.0,2.788,23.9542,14.3448,71.1276,0.0,25.2572,22.146
2025-12-02 23,23.9244,93.5399,1006.8735,3.0656,137.1869,89.2037,64.4156,0.185,22.8179,17.2845,71.0963,0.0723,24.4583,23.2662
2025-12-03 00,23.4461,97.4937,1006.6884,4.0458,129.0017,94.1594,53.2783,1.121,23.026,16.8625,71.3951,0.294,24.1454,23.5276
2025-12-03 01,23.2291,97.6835,1007.2401,1.4268,140.9944,82.3322,11.4176,0.0,22.8418,15.9232,70.9393,0.0584,24.261,23.6873
2025-12-03 02,22.5122,100.0,1007.3027,3.02,152.5535,89.1658,0.0,0.635,22.5122,15.7621,71.0675,0.0,23.3813,24.0662
2025-12-03 03,22.2634,99.6565,1007.5255,1.8033,154.9133,83.0531,0.0,2.144,,15.6977,72.3786,0.0,23.0877,24.5361
2025-12-03 04,22.146,100.0,1008.2642,4.4104,162.6856,89.7889,0.0,0.97,22.146,16.224,72.7916,0.4138,22.581,25.5396
2025-12-03 05,23.2662,100.0,1007.7763,3.3681,181.7261,83.6714,0.0,1.515,23.2662,17.0268,73.3259,0.0,24.3122,26.458
2025-12-03 06,23.5276,,1008.8152,4.5151,191.8273,90.5428,0.0,0.0,23.3676,17.3326,72.8266,0.1305,24.1971,27.2039
2025-12-03 07,23.6873,100.0,1008.8216,2.0364,196.2562,81.2178,94.065,0.894,23.6873,15.6981,73.1325,0.3908,24.6364,26.4831
2025-12-03 08,24.0662,100.0,1009.1701,2.3626,195.224,87.688,158.3366,0.956,24.0662,16.2526,73.3316,1.6084,25.1077,26.9114
2025-12-03 09,24.5361,98.4717,1008.9115,1.5624,213.7986,94.8054,166.5985,1.82,24.2789,17.8192,74.209,1.2553,25.5149,28.2831
2025-12-03 10,25.5396,95.1695,1009.1911,2.0403,214.232,99.5215,,0.97,24.7085,16.5531,74.492,1.8997,26.3408,28.2455
2025-12-03 11,26.458,91.0047,1010.3204,1.7172,232.225,63.7956,511.7808,0.0,24.8692,16.9322,73.9174,4.423,27.0086,27.8587
2025-12-03 12,27.2039,84.5018,1009.2124,3.4601,222.7879,55.0923,647.0518,0.0,24.3631,17.8627,73.115,5.3606,27.7407,28.1348
2025-12-03 13,26.4831,97.1284,1005.8231,4.463,242.5819,92.6517,224.2391,6.24,25.9899,11.4125,77.1192,2.0558,26.9524,27.1593
2025-12-03 14,26.9114,92.898,1007.847,1.6719,244.3614,83.7653,339.605,2.889,25.6639,16.3236,78.7433,2.918,27.5715,26.4484
2025-12-03 15,28.2831,89.311,1008.8646,2.0007,252.0208,82.4586,228.1654,0.0,26.3541,16.5741,78.0575,2.0149,28.9751,25.632
2025-12-03 16,28.2455,88.7202,1008.6579,2.4415,263.0423,72.9696,240.9166,1.358,26.2047,16.495,78.5789,2.2736,28.5412,25.4314
2025-12-03 17,27.8587,93.9105,1007.7818,3.7793,262.1801,81.3268,93.21,1.537,26.7866,15.1975,79.272,0.9316,28.6601,24.933
2025-12-03 18,28.1348,81.1879,1010.6266,2.685,257.1816,41.944,0.0,0.188,24.6037,17.7956,78.7777,0.2277,28.5907,23.8107
2025-12-03 19,27.1593,85.5457,1010.3016,0.6232,261.4516,69.2131,16.0677,0.0,24.5244,16.3853,78.3596,0.0,27.9463,24.1356
2025-12-03 20,26.4484,92.2467,1009.9677,,249.0509,52.9666,15.6529,0.12,25.0871,16.4403,78.0702,0.0,27.1826,23.5402
2025-12-03 21,25.632,84.9123,1010.698,4.2734,241.7338,48.3626,15.7987,0.262,22.9039,17.5026,77.9032,0.2302,25.6221,23.0115
2025-12-03 22,25.4314,95.5032,1009.7269,2.0265,247.4816,77.0512,0.0,0.0,24.6595,17.2403,77.4933,0.0,26.4415,23.3737
2025-12-03 23,24.933,93.0472,1009.8299,3.1162,252.5226,67.4458,2.5243,0.259,,15.9484,77.2943,0.0,25.7359,22.8672
2025-12-04 00,23.8107,94.5453,1009.2906,1.9719,250.5291,85.4424,0.0,1.728,22.8815,16.3651,78.2586,0.0,24.7987,23.1479
2025-12-04 01,24.1356,92.5002,1009.3184,3.5095,257.3247,81.041,64.7086,0.0,22.8428,16.5852,77.8707,0.5025,24.6044,24.1432
2025-12-04 02,23.5402,98.9484,1009.4632,1.3433,268.6771,70.0099,26.4103,1.052,23.3649,16.3448,78.3108,0.2578,24.5439,25.1301
2025-12-04 03,23.0115,97.3837,1008.1171,4.5231,276.0734,89.4185,3.6164,0.78,22.5741,13.5874,78.544,0.0,23.5282,25.8527
2025-12-04 04,23.3737,93.2365,1009.215,3.0723,295.5771,79.8053,14.005,0.0,22.2183,18.537,77.9935,0.0229,24.0826,26.7598
2025-12-04 05,22.8672,98.4005,1008.3332,3.8647,291.9589,97.8108,,0.237,22.6013,16.2874,77.6601,0.4379,23.4642,27.3121
2025-12-04 06,23.1479,97.207,1008.1487,3.9816,293.6681,77.4329,0.0,4.689,22.6801,13.0301,80.9344,0.5333,23.978,28.4421
2025-12-04 07,24.1432,95.3701,1007.5481,4.0132,307.205,,109.4966,0.559,,15.5946,80.9456,0.8368,24.4949,29.0218
2025-12-04 08,25.1301,94.934,1006.7131,2.6726,315.0319,93.7777,111.3024,0.0,24.2602,17.2008,80.3308,0.9486,25.7643,29.0866
2025-12-04 09,25.8527,96.3494,1005.9474,3.3331,310.9648,96.0761,164.6612,0.0,25.2264,17.0697,79.8074,1.5684,26.3795,29.1922
2025-12-04 10,26.7598,90.6894,1006.3958,2.3965,322.3022,100.0,203.3825,0.0,25.1092,16.918,79.0521,1.6351,27.1324,29.834
2025-12-04 11,27.3121,93.4786,1007.3024,1.939,330.7971,100.0,208.4017,0.0,26.1663,16.6869,78.4106,2.0951,28.1985,28.722
2025-12-04 12,28.4421,84.2882,1009.085,1.1289,344.4157,71.8462,483.9299,0.0,25.5327,18.3963,77.6871,4.2833,29.273,28.0843
2025-12-04 13,29.0218,83.7178,1009.8253,3.2207,336.8864,51.2121,,0.0,25.9852,18.2042,76.6646,5.7718,29.6196,27.4492
2025-12-04 14,29.0866,83.2193,1010.2459,1.4801,337.4743,57.8981,516.1801,0.0,25.9476,18.8776,75.9068,4.7363,29.924,27.1258
2025-12-04 15,29.1922,84.7478,1009.8824,3.8679,343.8263,62.7121,395.1706,0.0,26.3589,18.1437,75.1813,3.6033,29.5694,26.1655
2025-12-04 16,29.834,78.24,1011.517,1.1838,340.8408,37.0976,411.2628,0.0,25.6341,18.1119,74.63,3.3556,30.3386,24.7613
2025-12-04 17,28.722,83.5104,1011.4384,6.7414,343.5914,60.6151,141.4904,,25.6503,17.8969,74.2365,0.9009,28.7395,24.0926
2025-12-04 18,28.0843,86.8899,1011.8739,1.4674,352.19,55.711,0.0,0.0,25.694,17.8431,73.6132,0.0,28.721,23.4262
2025-12-04 19,27.4492,85.042,1011.0022,3.478,17.6444,49.7848,0.0,0.0,24.7099,17.3795,73.0634,0.4929,27.7992,22.1867
2025-12-04 20,27.1258,80.772,1011.0702,0.6223,21.1946,14.8993,0.0,0.0,23.5356,18.4304,72.7907,0.1245,27.8096,22.1892
2025-12-04 21,26.1655,85.8148,1011.3805,2.4587,23.4889,7.283,7.3488,0.0,23.6019,18.79,72.4776,0.1309,26.6125,21.8732
2025-12-04 22,24.7613,89.9542,1010.3196,0.2513,11.9626,27.9525,12.5208,0.0,23.0004,17.0113,72.0107,0.2313,25.5597,22.0534
2025-12-04 23,24.0926,86.3115,1010.3294,3.7211,4.4651,22.4583,46.9754,0.0,21.6626,17.3526,71.4248,0.1126,24.3705,21.0135
2025-12-05 00,23.4262,87.7158,1009.6633,,358.2601,27.6289,0.0,0.0,21.2712,16.7241,,0.3422,24.1905,21.2412
2025-12-05 01,22.1867,86.2922,1009.1294,1.0047,349.737,14.6373,0.0,0.0,19.7875,18.3947,70.7009,0.339,22.9221,21.6132
2025-12-05 02,22.1892,93.1812,1007.907,2.4526,353.4255,18.2017,0.0,0.0,21.0344,16.7607,70.3848,0.0892,23.0533,23.1155
2025-12-05 03,21.8732,95.4212,1007.3336,1.5575,357.3034,28.19,,0.0,21.1075,17.2605,69.8734,0.2146,22.7586,24.2588
2025-12-05 04,22.0534,92.7067,1007.0638,2.3455,338.9646,27.097,5.1375,0.0,20.8168,17.8302,69.5388,0.0,22.675,25.2082
2025-12-05 05,21.0135,100.0,1006.3874,2.0339,340.095,86.3977,2.0937,2.159,21.0135,14.0051,70.8135,,21.7648,25.4659
2025-12-05 06,21.2412,100.0,1005.1487,2.1237,353.086,90.8648,0.0,1.105,21.2412,14.9572,71.2646,0.4414,22.0902,26.2784
2025-12-05 07,21.6132,100.0,1003.9788,4.8721,357.7672,89.4655,89.8104,3.675,21.6132,15.0819,73.5086,1.3204,22.1253,27.3078
2025-12-05 08,23.1155,98.4001,1003.8577,2.9496,1.9956,96.8262,122.4499,0.174,22.8491,17.1125,73.3334,0.7975,23.7669,27.0935
2025-12-05 09,24.2588,93.077,1004.3986,1.4486,26.3914,62.3256,434.8016,0.0,23.0674,16.6626,72.5892,3.9667,25.2996,27.2571
2025-12-05 10,25.2082,91.1932,1004.828,2.3017,15.204,70.0675,392.1343,,23.6684,15.7873,71.7459,3.1991,25.7561,27.285
2025-12-05 11,25.4659,89.2381,1004.8872,1.9263,21.6854,67.2042,508.551,0.0,23.5631,17.8984,71.109,4.826,26.2064,26.4914
2025-12-05 12,26.2784,92.3624,1003.5471,3.5685,5.8373,80.567,373.4834,0.0,24.9398,17.5416,70.5427,3.3486,26.3533,26.8162
2025-12-05 13,27.3078,84.2,1003.6362,2.4997,18.0959,53.9906,593.1171,0.105,24.405,17.6171,69.9348,5.4137,27.838,26.4352
2025-12-05 14,27.0935,94.1118,1003.2748,2.0279,20.8141,100.0,192.5803,3.247,26.0636,14.7721,71.8558,1.8973,28.0721,26.3572
2025-12-05 15,27.2571,97.4406,1004.2238,3.8176,24.7601,99.3243,113.1768,1.292,26.8156,15.0135,72.1701,0.9138,27.8829,25.9795
